progression_id,contestant_id,queen_id,season_id,episode_id,status
P3758,UK06-Q0374,Q0374,UK06,UK06E09,GUEST
P3759,UK06-Q0374,Q0374,UK06,UK06E10,GUEST
P3760,UK06-Q0375,Q0375,UK06,UK06E01,SAFE
P3761,UK06-Q0375,Q0375,UK06,UK06E02,SAFE
P3762,UK06-Q0375,Q0375,UK06,UK06E03,ELIM
P3763,UK06-Q0375,Q0375,UK06,UK06E09,GUEST
P3764,UK06-Q0375,Q0375,UK06,UK06E10,GUEST
P3765,UK06-Q0376,Q0376,UK06,UK06E01,SAFE
P3766,UK06-Q0376,Q0376,UK06,UK06E09,GUEST
P3767,UK06-Q0376,Q0376,UK06,UK06E10,GUEST
P3768,UK07-Q0377,Q0377,UK07,UK07E01,SAFE
P3769,UK07-Q0377,Q0377,UK07,UK07E02,HIGH
P3770,UK07-Q0377,Q0377,UK07,UK07E03,WIN
P3771,UK07-Q0377,Q0377,UK07,UK07E04,SAFE
P3772,UK07-Q0377,Q0377,UK07,UK07E05,BTM
P3773,UK07-Q0377,Q0377,UK07,UK07E06,HIGH
P3774,UK07-Q0377,Q0377,UK07,UK07E07,BTM
P3775,UK07-Q0377,Q0377,UK07,UK07E08,WIN
P3776,UK07-Q0377,Q0377,UK07,UK07E09,WIN
P3777,UK07-Q0377,Q0377,UK07,UK07E10,WINNER
P3778,UK07-Q0378,Q0378,UK07,UK07E01,WIN
P3779,UK07-Q0378,Q0378,UK07,UK07E02,SAFE
P3780,UK07-Q0378,Q0378,UK07,UK07E03,HIGH
P3781,UK07-Q0378,Q0378,UK07,UK07E04,SAFE
P3782,UK07-Q0378,Q0378,UK07,UK07E05,HIGH
P3783,UK07-Q0378,Q0378,UK07,UK07E06,WIN
P3784,UK07-Q0378,Q0378,UK07,UK07E07,HIGH
P3785,UK07-Q0378,Q0378,UK07,UK07E08,SAFE
P3786,UK07-Q0378,Q0378,UK07,UK07E09,HIGH
P3787,UK07-Q0378,Q0378,UK07,UK07E10,RUNNER-UP
P3788,UK07-Q0379,Q0379,UK07,UK07E01,HIGH
P3789,UK07-Q0379,Q0379,UK07,UK07E02,HIGH
P3790,UK07-Q0379,Q0379,UK07,UK07E03,SAFE
P3791,UK07-Q0379,Q0379,UK07,UK07E04,HIGH
P3792,UK07-Q0379,Q0379,UK07,UK07E05,SAFE
P3793,UK07-Q0379,Q0379,UK07,UK07E06,SAFE
P3794,UK07-Q0379,Q0379,UK07,UK07E07,HIGH
P3795,UK07-Q0379,Q0379,UK07,UK07E08,BTM
P3796,UK07-Q0379,Q0379,UK07,UK07E09,BTM
P3797,UK07-Q0379,Q0379,UK07,UK07E10,ELIM
P3798,UK07-Q0380,Q0380,UK07,UK07E01,SAFE
P3799,UK07-Q0380,Q0380,UK07,UK07E02,SAFE
P3800,UK07-Q0380,Q0380,UK07,UK07E03,SAFE
P3801,UK07-Q0380,Q0380,UK07,UK07E04,BTM
P3802,UK07-Q0380,Q0380,UK07,UK07E05,WIN
P3803,UK07-Q0380,Q0380,UK07,UK07E06,LOW
P3804,UK07-Q0380,Q0380,UK07,UK07E07,LOW
P3805,UK07-Q0380,Q0380,UK07,UK07E08,HIGH
P3806,UK07-Q0380,Q0380,UK07,UK07E09,HIGH
P3807,UK07-Q0380,Q0380,UK07,UK07E10,ELIM
P3808,UK07-Q0381,Q0381,UK07,UK07E01,LOW
P3809,UK07-Q0381,Q0381,UK07,UK07E02,SAFE
P3810,UK07-Q0381,Q0381,UK07,UK07E03,SAFE
P3811,UK07-Q0381,Q0381,UK07,UK07E04,SAFE
P3812,UK07-Q0381,Q0381,UK07,UK07E05,HIGH
P3813,UK07-Q0381,Q0381,UK07,UK07E06,BTM
P3814,UK07-Q0381,Q0381,UK07,UK07E07,SAFE
P3815,UK07-Q0381,Q0381,UK07,UK07E08,LOW
P3816,UK07-Q0381,Q0381,UK07,UK07E09,ELIM
P3817,UK07-Q0381,Q0381,UK07,UK07E10,GUEST
P3818,UK07-Q0382,Q0382,UK07,UK07E01,SAFE
P3819,UK07-Q0382,Q0382,UK07,UK07E02,LOW
P3820,UK07-Q0382,Q0382,UK07,UK07E03,SAFE
P3821,UK07-Q0382,Q0382,UK07,UK07E04,WIN
P3822,UK07-Q0382,Q0382,UK07,UK07E05,SAFE
P3823,UK07-Q0382,Q0382,UK07,UK07E06,SAFE
P3824,UK07-Q0382,Q0382,UK07,UK07E07,WIN
P3825,UK07-Q0382,Q0382,UK07,UK07E08,ELIM
P3826,UK07-Q0382,Q0382,UK07,UK07E09,GUEST
P3827,UK07-Q0382,Q0382,UK07,UK07E10,GUEST
P3828,UK07-Q0383,Q0383,UK07,UK07E01,HIGH
P3829,UK07-Q0383,Q0383,UK07,UK07E02,SAFE
P3830,UK07-Q0383,Q0383,UK07,UK07E03,HIGH
P3831,UK07-Q0383,Q0383,UK07,UK07E04,SAFE
P3832,UK07-Q0383,Q0383,UK07,UK07E05,LOW
P3833,UK07-Q0383,Q0383,UK07,UK07E06,WIN
P3834,UK07-Q0383,Q0383,UK07,UK07E07,ELIM
P3835,UK07-Q0383,Q0383,UK07,UK07E09,GUEST
P3836,UK07-Q0383,Q0383,UK07,UK07E10,GUEST
P3837,UK07-Q0384,Q0384,UK07,UK07E01,SAFE
P3838,UK07-Q0384,Q0384,UK07,UK07E02,WIN
P3839,UK07-Q0384,Q0384,UK07,UK07E03,SAFE
P3840,UK07-Q0384,Q0384,UK07,UK07E04,HIGH
P3841,UK07-Q0384,Q0384,UK07,UK07E05,SAFE
P3842,UK07-Q0384,Q0384,UK07,UK07E06,ELIM
P3843,UK07-Q0384,Q0384,UK07,UK07E09,GUEST
P3844,UK07-Q0384,Q0384,UK07,UK07E10,GUEST
P3845,UK07-Q0385,Q0385,UK07,UK07E01,SAFE
P3846,UK07-Q0385,Q0385,UK07,UK07E02,SAFE
P3847,UK07-Q0385,Q0385,UK07,UK07E03,LOW
P3848,UK07-Q0385,Q0385,UK07,UK07E04,LOW
P3849,UK07-Q0385,Q0385,UK07,UK07E05,ELIM
P3850,UK07-Q0385,Q0385,UK07,UK07E09,GUEST
P3851,UK07-Q0386,Q0386,UK07,UK07E01,BTM
P3852,UK07-Q0386,Q0386,UK07,UK07E02,SAFE
P3853,UK07-Q0386,Q0386,UK07,UK07E03,BTM
P3854,UK07-Q0386,Q0386,UK07,UK07E04,ELIM
P3855,UK07-Q0386,Q0386,UK07,UK07E09,GUEST
P3856,UK07-Q0386,Q0386,UK07,UK07E10,GUEST
P3857,UK07-Q0387,Q0387,UK07,UK07E01,SAFE
P3858,UK07-Q0387,Q0387,UK07,UK07E02,BTM
P3859,UK07-Q0387,Q0387,UK07,UK07E03,ELIM
P3860,UK07-Q0387,Q0387,UK07,UK07E09,GUEST
P3861,UK07-Q0387,Q0387,UK07,UK07E10,GUEST
P3862,UK07-Q0388,Q0388,UK07,UK07E01,BTM
P3863,UK07-Q0388,Q0388,UK07,UK07E02,ELIM
P3864,UK07-Q0388,Q0388,UK07,UK07E09,GUEST
P3865,UK07-Q0388,Q0388,UK07,UK07E10,GUEST
P3866,CW01-Q0135,Q0135,CW01,CW01E01,HIGH
P3867,CW01-Q0135,Q0135,CW01,CW01E02,WIN
P3868,CW01-Q0135,Q0135,CW01,CW01E03,SAFE
P3869,CW01-Q0135,Q0135,CW01,CW01E04,BTM
P3870,CW01-Q0135,Q0135,CW01,CW01E05,HIGH
P3871,CW01-Q0135,Q0135,CW01,CW01E06,WINNER
P3872,CW01-Q0131,Q0131,CW01,CW01E01,SAFE
P3873,CW01-Q0131,Q0131,CW01,CW01E02,LOW
P3874,CW01-Q0131,Q0131,CW01,CW01E03,WIN
P3875,CW01-Q0131,Q0131,CW01,CW01E04,WIN
P3876,CW01-Q0131,Q0131,CW01,CW01E05,BTM
P3877,CW01-Q0243,Q0243,CW01,CW01E01,WIN
P3878,CW01-Q0243,Q0243,CW01,CW01E02,SAFE
P3879,CW01-Q0243,Q0243,CW01,CW01E03,BTM
P3880,CW01-Q0243,Q0243,CW01,CW01E04,SAFE
P3881,CW01-Q0243,Q0243,CW01,CW01E05,WIN
P3882,CW01-Q0340,Q0340,CW01,CW01E01,SAFE
P3883,CW01-Q0340,Q0340,CW01,CW01E02,LOW
P3884,CW01-Q0340,Q0340,CW01,CW01E03,WIN
P3885,CW01-Q0340,Q0340,CW01,CW01E04,WIN
P3886,CW01-Q0340,Q0340,CW01,CW01E05,WIN
P3887,CW01-Q0335,Q0335,CW01,CW01E01,WIN
P3888,CW01-Q0335,Q0335,CW01,CW01E02,SAFE
P3889,CW01-Q0335,Q0335,CW01,CW01E03,LOW
P3890,CW01-Q0335,Q0335,CW01,CW01E04,BTM
P3891,CW01-Q0335,Q0335,CW01,CW01E05,ELIM
P3892,CW01-Q0335,Q0335,CW01,CW01E06,GUEST
P3893,CW01-Q0253,Q0253,CW01,CW01E01,SAFE
P3894,CW01-Q0253,Q0253,CW01,CW01E02,WIN
P3895,CW01-Q0253,Q0253,CW01,CW01E03,SAFE
P3896,CW01-Q0253,Q0253,CW01,CW01E06,GUEST
P3897,CW01-Q0389,Q0389,CW01,CW01E01,LOW
P3898,CW01-Q0389,Q0389,CW01,CW01E02,BTM
P3899,CW01-Q0389,Q0389,CW01,CW01E03,ELIM
P3900,CW01-Q0389,Q0389,CW01,CW01E06,GUEST
P3901,CW01-Q0262,Q0262,CW01,CW01E01,BTM
P3902,CW01-Q0262,Q0262,CW01,CW01E02,ELIM
P3903,CW01-Q0262,Q0262,CW01,CW01E06,GUEST
P3904,CW01-Q0254,Q0254,CW01,CW01E01,ELIM
P3905,CW01-Q0254,Q0254,CW01,CW01E06,GUEST
P3906,CW02-Q0245,Q0245,CW02,CW02E01,WIN
P3907,CW02-Q0245,Q0245,CW02,CW02E02,HIGH
P3908,CW02-Q0245,Q0245,CW02,CW02E03,HIGH
P3909,CW02-Q0245,Q0245,CW02,CW02E04,HIGH
P3910,CW02-Q0245,Q0245,CW02,CW02E05,WIN
P3911,CW02-Q0245,Q0245,CW02,CW02E06,WINNER
P3912,CW02-Q0024,Q0024,CW02,CW02E01,LOW
P3913,CW02-Q0024,Q0024,CW02,CW02E02,SAFE
P3914,CW02-Q0024,Q0024,CW02,CW02E03,WIN
P3915,CW02-Q0024,Q0024,CW02,CW02E04,LOW
P3916,CW02-Q0024,Q0024,CW02,CW02E05,BTM
P3917,CW02-Q0313,Q0313,CW02,CW02E01,HIGH
P3918,CW02-Q0313,Q0313,CW02,CW02E02,HIGH
P3919,CW02-Q0313,Q0313,CW02,CW02E03,BTM
P3920,CW02-Q0313,Q0313,CW02,CW02E04,HIGH
P3921,CW02-Q0313,Q0313,CW02,CW02E05,HIGH
P3922,CW02-Q0078,Q0078,CW02,CW02E01,HIGH
P3923,CW02-Q0078,Q0078,CW02,CW02E02,WIN
P3924,CW02-Q0078,Q0078,CW02,CW02E03,LOW
P3925,CW02-Q0078,Q0078,CW02,CW02E04,WIN
P3926,CW02-Q0078,Q0078,CW02,CW02E05,LOW
P3927,CW02-Q0268,Q0268,CW02,CW02E01,SAFE
P3928,CW02-Q0268,Q0268,CW02,CW02E02,LOW
P3929,CW02-Q0268,Q0268,CW02,CW02E03,HIGH
P3930,CW02-Q0268,Q0268,CW02,CW02E04,BTM
P3931,CW02-Q0268,Q0268,CW02,CW02E05,ELIM
P3932,CW02-Q0268,Q0268,CW02,CW02E06,GUEST
P3933,CW02-Q0111,Q0111,CW02,CW02E01,BTM
P3934,CW02-Q0111,Q0111,CW02,CW02E02,SAFE
P3935,CW02-Q0111,Q0111,CW02,CW02E03,SAFE
P3936,CW02-Q0111,Q0111,CW02,CW02E04,ELIM
P3937,CW02-Q0249,Q0249,CW02,CW02E01,SAFE
P3938,CW02-Q0249,Q0249,CW02,CW02E02,BTM
P3939,CW02-Q0249,Q0249,CW02,CW02E03,ELIM
P3940,CW02-Q0249,Q0249,CW02,CW02E06,GUEST
P3941,CW02-Q0349,Q0349,CW02,CW02E01,SAFE
P3942,CW02-Q0349,Q0349,CW02,CW02E02,ELIM
P3943,CW02-Q0349,Q0349,CW02,CW02E06,GUEST
P3944,CW02-Q0390,Q0390,CW02,CW02E01,ELIM
P3945,CW02-Q0390,Q0390,CW02,CW02E06,GUEST
P3946,GA01-Q0052,Q0052,GA01,GA01E01,WIN
P3947,GA01-Q0052,Q0052,GA01,GA01E03,HIGH
P3948,GA01-Q0052,Q0052,GA01,GA01E04,SAFE
P3949,GA01-Q0052,Q0052,GA01,GA01E05,HIGH
P3950,GA01-Q0052,Q0052,GA01,GA01E06,SAFE
P3951,GA01-Q0052,Q0052,GA01,GA01E07,SAFE
P3952,GA01-Q0052,Q0052,GA01,GA01E08,HIGH
P3953,GA01-Q0052,Q0052,GA01,GA01E09,HIGH
P3954,GA01-Q0052,Q0052,GA01,GA01E10,WIN
P3955,GA01-Q0052,Q0052,GA01,GA01E12,WINNER
P3956,GA01-Q0334,Q0334,GA01,GA01E01,HIGH
P3957,GA01-Q0334,Q0334,GA01,GA01E03,SAFE
P3958,GA01-Q0334,Q0334,GA01,GA01E04,WIN
P3959,GA01-Q0334,Q0334,GA01,GA01E05,HIGH
P3960,GA01-Q0334,Q0334,GA01,GA01E06,SAFE
P3961,GA01-Q0334,Q0334,GA01,GA01E07,WIN
P3962,GA01-Q0334,Q0334,GA01,GA01E08,WIN
P3963,GA01-Q0334,Q0334,GA01,GA01E09,BTM
P3964,GA01-Q0334,Q0334,GA01,GA01E10,HIGH
P3965,GA01-Q0334,Q0334,GA01,GA01E12,RUNNER-UP
P3966,GA01-Q0391,Q0391,GA01,GA01E01,WIN
P3967,GA01-Q0391,Q0391,GA01,GA01E03,SAFE
P3968,GA01-Q0391,Q0391,GA01,GA01E04,HIGH
P3969,GA01-Q0391,Q0391,GA01,GA01E05,WIN
P3970,GA01-Q0391,Q0391,GA01,GA01E06,HIGH
P3971,GA01-Q0391,Q0391,GA01,GA01E07,SAFE
P3972,GA01-Q0391,Q0391,GA01,GA01E08,WIN
P3973,GA01-Q0391,Q0391,GA01,GA01E09,HIGH
P3974,GA01-Q0391,Q0391,GA01,GA01E10,BTM
P3975,GA01-Q0391,Q0391,GA01,GA01E12,RUNNER-UP
P3976,GA01-Q0392,Q0392,GA01,GA01E02,HIGH
P3977,GA01-Q0392,Q0392,GA01,GA01E03,SAFE
P3978,GA01-Q0392,Q0392,GA01,GA01E04,HIGH
P3979,GA01-Q0392,Q0392,GA01,GA01E05,SAFE
P3980,GA01-Q0392,Q0392,GA01,GA01E06,SAFE
P3981,GA01-Q0392,Q0392,GA01,GA01E07,HIGH
P3982,GA01-Q0392,Q0392,GA01,GA01E08,HIGH
P3983,GA01-Q0392,Q0392,GA01,GA01E09,WIN
P3984,GA01-Q0392,Q0392,GA01,GA01E10,HIGH
P3985,GA01-Q0392,Q0392,GA01,GA01E12,RUNNER-UP
P3986,GA01-Q0393,Q0393,GA01,GA01E02,HIGH
P3987,GA01-Q0393,Q0393,GA01,GA01E03,HIGH
P3988,GA01-Q0393,Q0393,GA01,GA01E04,SAFE
P3989,GA01-Q0393,Q0393,GA01,GA01E05,SAFE
P3990,GA01-Q0393,Q0393,GA01,GA01E06,WIN
P3991,GA01-Q0393,Q0393,GA01,GA01E07,LOW
P3992,GA01-Q0393,Q0393,GA01,GA01E08,LOW
P3993,GA01-Q0393,Q0393,GA01,GA01E09,LOW
P3994,GA01-Q0393,Q0393,GA01,GA01E10,ELIM
P3995,GA01-Q0393,Q0393,GA01,GA01E12,GUEST
P3996,GA01-Q0394,Q0394,GA01,GA01E02,WIN
P3997,GA01-Q0394,Q0394,GA01,GA01E03,SAFE
P3998,GA01-Q0394,Q0394,GA01,GA01E04,BTM
P3999,GA01-Q0394,Q0394,GA01,GA01E05,SAFE
P4000,GA01-Q0394,Q0394,GA01,GA01E06,LOW
P4001,GA01-Q0394,Q0394,GA01,GA01E07,BTM
P4002,GA01-Q0394,Q0394,GA01,GA01E08,BTM
P4003,GA01-Q0394,Q0394,GA01,GA01E09,ELIM
P4004,GA01-Q0394,Q0394,GA01,GA01E12,GUEST
P4005,GA01-Q0255,Q0255,GA01,GA01E02,HIGH
P4006,GA01-Q0255,Q0255,GA01,GA01E03,WIN
P4007,GA01-Q0255,Q0255,GA01,GA01E04,LOW
P4008,GA01-Q0255,Q0255,GA01,GA01E05,SAFE
P4009,GA01-Q0255,Q0255,GA01,GA01E06,HIGH
P4010,GA01-Q0255,Q0255,GA01,GA01E07,HIGH
P4011,GA01-Q0255,Q0255,GA01,GA01E08,ELIM
P4012,GA01-Q0255,Q0255,GA01,GA01E09,GUEST
P4013,GA01-Q0255,Q0255,GA01,GA01E12,GUEST
P4014,GA01-Q0395,Q0395,GA01,GA01E02,HIGH
P4015,GA01-Q0395,Q0395,GA01,GA01E03,SAFE
P4016,GA01-Q0395,Q0395,GA01,GA01E04,SAFE
P4017,GA01-Q0395,Q0395,GA01,GA01E05,BTM
P4018,GA01-Q0395,Q0395,GA01,GA01E06,BTM
P4019,GA01-Q0395,Q0395,GA01,GA01E07,ELIM
P4020,GA01-Q0395,Q0395,GA01,GA01E09,GUEST
P4021,GA01-Q0395,Q0395,GA01,GA01E12,GUEST
P4022,GA01-Q0396,Q0396,GA01,GA01E01,HIGH
P4023,GA01-Q0396,Q0396,GA01,GA01E03,BTM
P4024,GA01-Q0396,Q0396,GA01,GA01E04,SAFE
P4025,GA01-Q0396,Q0396,GA01,GA01E05,SAFE
P4026,GA01-Q0396,Q0396,GA01,GA01E06,ELIM
P4027,GA01-Q0396,Q0396,GA01,GA01E09,GUEST
P4028,GA01-Q0396,Q0396,GA01,GA01E11,WINNER
P4029,GA01-Q0397,Q0397,GA01,GA01E02,HIGH
P4030,GA01-Q0397,Q0397,GA01,GA01E03,SAFE
P4031,GA01-Q0397,Q0397,GA01,GA01E04,SAFE
P4032,GA01-Q0397,Q0397,GA01,GA01E05,ELIM
P4033,GA01-Q0397,Q0397,GA01,GA01E09,GUEST
P4034,GA01-Q0397,Q0397,GA01,GA01E12,GUEST
P4035,GA01-Q0398,Q0398,GA01,GA01E01,HIGH
P4036,GA01-Q0398,Q0398,GA01,GA01E03,LOW
P4037,GA01-Q0398,Q0398,GA01,GA01E04,ELIM
P4038,GA01-Q0398,Q0398,GA01,GA01E09,GUEST
P4039,GA01-Q0398,Q0398,GA01,GA01E12,GUEST
P4040,GA01-Q0399,Q0399,GA01,GA01E01,HIGH
P4041,GA01-Q0399,Q0399,GA01,GA01E03,ELIM
P4042,GA01-Q0399,Q0399,GA01,GA01E09,GUEST
P4043,GA01-Q0399,Q0399,GA01,GA01E12,GUEST
P4044,UW01-Q0314,Q0314,UW01,UW01E01,HIGH
P4045,UW01-Q0314,Q0314,UW01,UW01E02,SAFE
P4046,UW01-Q0314,Q0314,UW01,UW01E03,SAFE
P4047,UW01-Q0314,Q0314,UW01,UW01E04,WIN
P4048,UW01-Q0314,Q0314,UW01,UW01E05,BTM
P4049,UW01-Q0314,Q0314,UW01,UW01E06,WINNER
P4050,UW01-Q0121,Q0121,UW01,UW01E01,SAFE
P4051,UW01-Q0121,Q0121,UW01,UW01E02,HIGH
P4052,UW01-Q0121,Q0121,UW01,UW01E03,LOW
P4053,UW01-Q0121,Q0121,UW01,UW01E04,BTM
P4054,UW01-Q0121,Q0121,UW01,UW01E05,WIN
P4055,UW01-Q0012,Q0012,UW01,UW01E01,SAFE
P4056,UW01-Q0012,Q0012,UW01,UW01E02,BTM
P4057,UW01-Q0012,Q0012,UW01,UW01E03,BTM
P4058,UW01-Q0012,Q0012,UW01,UW01E04,BTM
P4059,UW01-Q0012,Q0012,UW01,UW01E05,WIN
P4060,UW01-Q0312,Q0312,UW01,UW01E01,HIGH
P4061,UW01-Q0312,Q0312,UW01,UW01E02,SAFE
P4062,UW01-Q0312,Q0312,UW01,UW01E03,SAFE
P4063,UW01-Q0312,Q0312,UW01,UW01E04,WIN
P4064,UW01-Q0312,Q0312,UW01,UW01E05,BTM
P4065,UW01-Q0400,Q0400,UW01,UW01E01,BTM
P4066,UW01-Q0400,Q0400,UW01,UW01E02,WIN
P4067,UW01-Q0400,Q0400,UW01,UW01E03,WIN
P4068,UW01-Q0400,Q0400,UW01,UW01E04,BTM
P4069,UW01-Q0400,Q0400,UW01,UW01E05,ELIM
P4070,UW01-Q0400,Q0400,UW01,UW01E06,GUEST
P4071,UW01-Q0401,Q0401,UW01,UW01E01,WIN
P4072,UW01-Q0401,Q0401,UW01,UW01E02,HIGH
P4073,UW01-Q0401,Q0401,UW01,UW01E03,WIN
P4074,UW01-Q0401,Q0401,UW01,UW01E04,ELIM
P4075,UW01-Q0401,Q0401,UW01,UW01E06,GUEST
P4076,UW01-Q0241,Q0241,UW01,UW01E01,WIN
P4077,UW01-Q0241,Q0241,UW01,UW01E02,WIN
P4078,UW01-Q0241,Q0241,UW01,UW01E03,ELIM
P4079,UW01-Q0241,Q0241,UW01,UW01E06,GUEST
P4080,UW01-Q0313,Q0313,UW01,UW01E01,SAFE
P4081,UW01-Q0313,Q0313,UW01,UW01E02,ELIM
P4082,UW01-Q0313,Q0313,UW01,UW01E06,GUEST
P4083,UW01-Q0245,Q0245,UW01,UW01E01,ELIM
P4084,UW01-Q0245,Q0245,UW01,UW01E06,GUEST
P4085,UW02-Q0326,Q0326,UW02,UW02E01,SAFE
P4086,UW02-Q0326,Q0326,UW02,UW02E02,SAFE
P4087,UW02-Q0326,Q0326,UW02,UW02E03,WIN
P4088,UW02-Q0326,Q0326,UW02,UW02E04,WIN
P4089,UW02-Q0326,Q0326,UW02,UW02E05,WIN
P4090,UW02-Q0326,Q0326,UW02,UW02E06,SAFE
P4091,UW02-Q0326,Q0326,UW02,UW02E07,WIN
P4092,UW02-Q0326,Q0326,UW02,UW02E08,WINNER
P4093,UW02-Q0402,Q0402,UW02,UW02E01,SAFE
P4094,UW02-Q0402,Q0402,UW02,UW02E02,LOW
P4095,UW02-Q0402,Q0402,UW02,UW02E03,SAFE
P4096,UW02-Q0402,Q0402,UW02,UW02E04,WIN
P4097,UW02-Q0402,Q0402,UW02,UW02E05,HIGH
P4098,UW02-Q0402,Q0402,UW02,UW02E06,WIN
P4099,UW02-Q0402,Q0402,UW02,UW02E07,WIN
P4100,UW02-Q0403,Q0403,UW02,UW02E01,WIN
P4101,UW02-Q0403,Q0403,UW02,UW02E02,WIN
P4102,UW02-Q0403,Q0403,UW02,UW02E03,LOW
P4103,UW02-Q0403,Q0403,UW02,UW02E04,LOW
P4104,UW02-Q0403,Q0403,UW02,UW02E05,HIGH
P4105,UW02-Q0403,Q0403,UW02,UW02E06,SAFE
P4106,UW02-Q0403,Q0403,UW02,UW02E07,BTM
P4107,UW02-Q0404,Q0404,UW02,UW02E01,WIN
P4108,UW02-Q0404,Q0404,UW02,UW02E02,HIGH
P4109,UW02-Q0404,Q0404,UW02,UW02E03,SAFE
P4110,UW02-Q0404,Q0404,UW02,UW02E04,SAFE
P4111,UW02-Q0404,Q0404,UW02,UW02E05,WIN
P4112,UW02-Q0404,Q0404,UW02,UW02E06,WIN
P4113,UW02-Q0404,Q0404,UW02,UW02E07,BTM
P4114,UW02-Q0136,Q0136,UW02,UW02E01,LOW
P4115,UW02-Q0136,Q0136,UW02,UW02E02,SAFE
P4116,UW02-Q0136,Q0136,UW02,UW02E03,WIN
P4117,UW02-Q0136,Q0136,UW02,UW02E04,HIGH
P4118,UW02-Q0136,Q0136,UW02,UW02E05,HIGH
P4119,UW02-Q0136,Q0136,UW02,UW02E06,BTM
P4120,UW02-Q0136,Q0136,UW02,UW02E07,ELIM
P4121,UW02-Q0136,Q0136,UW02,UW02E08,GUEST
P4122,UW02-Q0337,Q0337,UW02,UW02E01,HIGH
P4123,UW02-Q0337,Q0337,UW02,UW02E02,BTM
P4124,UW02-Q0337,Q0337,UW02,UW02E03,SAFE
P4125,UW02-Q0337,Q0337,UW02,UW02E04,SAFE
P4126,UW02-Q0337,Q0337,UW02,UW02E05,BTM
P4127,UW02-Q0337,Q0337,UW02,UW02E06,ELIM
P4128,UW02-Q0337,Q0337,UW02,UW02E08,GUEST
P4129,UW02-Q0319,Q0319,UW02,UW02E01,BTM
P4130,UW02-Q0319,Q0319,UW02,UW02E02,SAFE
P4131,UW02-Q0319,Q0319,UW02,UW02E03,HIGH
P4132,UW02-Q0319,Q0319,UW02,UW02E04,BTM
P4133,UW02-Q0319,Q0319,UW02,UW02E05,ELIM
P4134,UW02-Q0319,Q0319,UW02,UW02E08,GUEST
P4135,UW02-Q0405,Q0405,UW02,UW02E01,SAFE
P4136,UW02-Q0405,Q0405,UW02,UW02E02,WIN
P4137,UW02-Q0405,Q0405,UW02,UW02E03,BTM
P4138,UW02-Q0405,Q0405,UW02,UW02E04,ELIM
P4139,UW02-Q0405,Q0405,UW02,UW02E08,GUEST
P4140,UW02-Q0346,Q0346,UW02,UW02E01,SAFE
P4141,UW02-Q0346,Q0346,UW02,UW02E02,SAFE
P4142,UW02-Q0346,Q0346,UW02,UW02E03,ELIM
P4143,UW02-Q0346,Q0346,UW02,UW02E08,GUEST
P4144,UW02-Q0406,Q0406,UW02,UW02E01,SAFE
P4145,UW02-Q0406,Q0406,UW02,UW02E02,ELIM
P4146,UW02-Q0123,Q0123,UW02,UW02E01,ELIM
P4147,UW02-Q0123,Q0123,UW02,UW02E08,GUEST
P4148,UW03-Q0407,Q0407,UW03,UW03E01,HIGH
P4149,UW03-Q0407,Q0407,UW03,UW03E02,WIN
P4150,UW03-Q0407,Q0407,UW03,UW03E03,WIN
P4151,UW03-Q0407,Q0407,UW03,UW03E04,HIGH
P4152,UW03-Q0407,Q0407,UW03,UW03E05,HIGH
P4153,UW03-Q0407,Q0407,UW03,UW03E06,SAFE
P4154,UW03-Q0407,Q0407,UW03,UW03E07,LOW
P4155,UW03-Q0407,Q0407,UW03,UW03E08,WINNER
P4156,UW03-Q0359,Q0359,UW03,UW03E01,HIGH
P4157,UW03-Q0359,Q0359,UW03,UW03E02,SAFE
P4158,UW03-Q0359,Q0359,UW03,UW03E03,SAFE
P4159,UW03-Q0359,Q0359,UW03,UW03E04,WIN
P4160,UW03-Q0359,Q0359,UW03,UW03E05,HIGH
P4161,UW03-Q0359,Q0359,UW03,UW03E06,WIN
P4162,UW03-Q0359,Q0359,UW03,UW03E07,BTM
P4163,UW03-Q0408,Q0408,UW03,UW03E01,WIN
P4164,UW03-Q0408,Q0408,UW03,UW03E02,HIGH
P4165,UW03-Q0408,Q0408,UW03,UW03E03,BTM
P4166,UW03-Q0408,Q0408,UW03,UW03E04,SAFE
P4167,UW03-Q0408,Q0408,UW03,UW03E05,BTM
P4168,UW03-Q0408,Q0408,UW03,UW03E06,HIGH
P4169,UW03-Q0408,Q0408,UW03,UW03E07,HIGH
P4170,UW03-Q0029,Q0029,UW03,UW03E01,SAFE
P4171,UW03-Q0029,Q0029,UW03,UW03E02,HIGH
P4172,UW03-Q0029,Q0029,UW03,UW03E03,SAFE
P4173,UW03-Q0029,Q0029,UW03,UW03E04,LOW
P4174,UW03-Q0029,Q0029,UW03,UW03E05,WIN
P4175,UW03-Q0029,Q0029,UW03,UW03E06,BTM
P4176,UW03-Q0029,Q0029,UW03,UW03E07,WIN
P4177,UW03-Q0409,Q0409,UW03,UW03E01,HIGH
P4178,UW03-Q0409,Q0409,UW03,UW03E02,BTM
P4179,UW03-Q0409,Q0409,UW03,UW03E03,HIGH
P4180,UW03-Q0409,Q0409,UW03,UW03E04,HIGH
P4181,UW03-Q0409,Q0409,UW03,UW03E05,HIGH
P4182,UW03-Q0409,Q0409,UW03,UW03E06,LOW
P4183,UW03-Q0409,Q0409,UW03,UW03E07,ELIM
P4184,UW03-Q0409,Q0409,UW03,UW03E08,GUEST
